2024-06-13 10:07:40.5845 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN4BCA7DJ5BC" sending SETTINGS frame for stream ID 0 with length 18 and flags NONE. 
2024-06-13 11:00:45.5672 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN4BD7S6JH4F" received HEADERS frame for stream ID 3 with length 115 and flags END_STREAM, END_HEADERS, PRIORITY. 
2024-06-13 11:00:45.5672 | TRACE | Microsoft.AspNetCore.HostFiltering.HostFilteringMiddleware | All hosts are allowed. 
2024-06-13 11:00:45.5672 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN4BD7S6JH4F" received HEADERS frame for stream ID 5 with length 58 and flags END_STREAM, END_HEADERS, PRIORITY. 
2024-06-13 11:00:45.5740 | TRACE | Microsoft.AspNetCore.HostFiltering.HostFilteringMiddleware | All hosts are allowed. 
2024-06-13 11:00:45.5740 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN4BD7S6JH4F" sending HEADERS frame for stream ID 3 with length 60 and flags END_HEADERS. 
2024-06-13 11:00:45.5740 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN4BD7S6JH4F" sending DATA frame for stream ID 3 with length 11996 and flags NONE. 
2024-06-13 11:00:45.5887 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN4BD7S6JH4F" sending DATA frame for stream ID 1 with length 0 and flags END_STREAM. 
2024-06-13 11:00:45.5887 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN4BD7S6JH4F" sending DATA frame for stream ID 3 with length 0 and flags END_STREAM. 
2024-06-13 11:00:45.6081 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN4BD7S6JH4F" sending HEADERS frame for stream ID 5 with length 149 and flags END_HEADERS. 
2024-06-13 11:00:45.6081 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN4BD7S6JH4F" sending DATA frame for stream ID 5 with length 9986 and flags NONE. 
2024-06-13 11:00:45.6081 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN4BD7S6JH4F" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-06-13 11:00:45.6081 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN4BD7S6JH4F" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-06-13 11:00:45.6081 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN4BD7S6JH4F" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-06-13 11:00:45.6081 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN4BD7S6JH4F" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-06-13 11:00:45.6081 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN4BD7S6JH4F" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-06-13 11:00:45.6081 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN4BD7S6JH4F" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-06-13 11:00:45.6249 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN4BD7S6JH4F" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-06-13 11:00:45.6249 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN4BD7S6JH4F" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-06-13 11:00:45.6249 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN4BD7S6JH4F" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-06-13 11:00:45.6249 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN4BD7S6JH4F" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-06-13 11:00:45.6249 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN4BD7S6JH4F" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-06-13 11:00:45.6249 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN4BD7S6JH4F" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-06-13 11:00:45.6249 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN4BD7S6JH4F" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-06-13 11:00:45.6249 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN4BD7S6JH4F" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-06-13 11:00:45.6249 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN4BD7S6JH4F" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-06-13 11:00:45.6249 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN4BD7S6JH4F" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-06-13 11:00:45.6249 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN4BD7S6JH4F" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-06-13 11:00:45.6249 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN4BD7S6JH4F" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-06-13 11:00:45.6249 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN4BD7S6JH4F" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-06-13 11:00:45.6249 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN4BD7S6JH4F" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-06-13 11:00:45.6249 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN4BD7S6JH4F" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-06-13 11:00:45.6249 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN4BD7S6JH4F" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-06-13 11:00:45.6353 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN4BD7S6JH4F" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-06-13 11:00:45.6353 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN4BD7S6JH4F" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-06-13 11:00:45.6353 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN4BD7S6JH4F" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-06-13 11:00:45.6353 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN4BD7S6JH4F" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-06-13 11:00:45.6353 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN4BD7S6JH4F" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-06-13 11:00:45.6353 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN4BD7S6JH4F" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-06-13 11:00:45.6353 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN4BD7S6JH4F" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-06-13 11:00:45.6353 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN4BD7S6JH4F" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-06-13 11:00:45.6353 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN4BD7S6JH4F" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-06-13 11:00:45.6353 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN4BD7S6JH4F" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-06-13 11:00:45.6353 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN4BD7S6JH4F" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-06-13 11:00:45.6353 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN4BD7S6JH4F" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-06-13 11:00:45.6353 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN4BD7S6JH4F" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-06-13 11:00:45.6353 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN4BD7S6JH4F" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-06-13 11:00:45.6353 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN4BD7S6JH4F" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-06-13 11:00:45.6353 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN4BD7S6JH4F" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-06-13 11:00:45.6353 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN4BD7S6JH4F" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-06-13 11:00:45.6353 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN4BD7S6JH4F" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-06-13 11:00:45.6353 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN4BD7S6JH4F" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-06-13 11:00:45.6353 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN4BD7S6JH4F" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-06-13 11:00:45.6353 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN4BD7S6JH4F" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-06-13 11:00:45.6353 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN4BD7S6JH4F" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-06-13 11:00:45.6353 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN4BD7S6JH4F" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-06-13 11:00:45.6353 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN4BD7S6JH4F" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-06-13 11:00:45.6353 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN4BD7S6JH4F" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-06-13 11:00:45.6353 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN4BD7S6JH4F" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-06-13 11:00:45.6353 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN4BD7S6JH4F" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-06-13 11:00:45.6353 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN4BD7S6JH4F" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-06-13 11:00:45.6353 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN4BD7S6JH4F" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-06-13 11:00:45.6353 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN4BD7S6JH4F" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-06-13 11:00:45.6353 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN4BD7S6JH4F" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-06-13 11:00:45.6353 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN4BD7S6JH4F" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-06-13 11:00:45.6353 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN4BD7S6JH4F" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-06-13 11:00:45.6353 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN4BD7S6JH4F" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-06-13 11:00:45.6353 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN4BD7S6JH4F" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-06-13 11:00:45.6353 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN4BD7S6JH4F" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-06-13 11:00:45.6353 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN4BD7S6JH4F" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-06-13 11:00:45.6353 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN4BD7S6JH4F" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-06-13 11:00:45.6353 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN4BD7S6JH4F" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-06-13 11:00:45.6353 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN4BD7S6JH4F" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-06-13 11:00:45.6353 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN4BD7S6JH4F" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-06-13 11:00:45.6353 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN4BD7S6JH4F" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-06-13 11:00:45.6353 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN4BD7S6JH4F" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-06-13 11:00:45.6353 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN4BD7S6JH4F" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-06-13 11:00:45.6353 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN4BD7S6JH4F" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-06-13 11:00:45.6353 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN4BD7S6JH4F" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-06-13 11:00:45.6353 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN4BD7S6JH4F" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-06-13 11:00:45.6353 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN4BD7S6JH4F" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-06-13 11:00:45.6353 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN4BD7S6JH4F" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-06-13 11:00:45.6353 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN4BD7S6JH4F" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-06-13 11:00:45.6353 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN4BD7S6JH4F" sending DATA frame for stream ID 5 with length 9517 and flags NONE. 
2024-06-13 11:00:45.6353 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN4BD7S6JH4F" sending DATA frame for stream ID 5 with length 0 and flags END_STREAM. 
2024-06-13 11:00:45.7802 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN4BD7S6JH4F" received HEADERS frame for stream ID 7 with length 74 and flags END_STREAM, END_HEADERS, PRIORITY. 
2024-06-13 11:00:45.7802 | TRACE | Microsoft.AspNetCore.HostFiltering.HostFilteringMiddleware | All hosts are allowed. 
2024-06-13 11:00:46.0735 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN4BD7S6JH4F" sending HEADERS frame for stream ID 7 with length 35 and flags END_HEADERS. 
2024-06-13 11:00:46.0735 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN4BD7S6JH4F" sending DATA frame for stream ID 7 with length 3391 and flags NONE. 
2024-06-13 11:00:46.0735 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN4BD7S6JH4F" sending DATA frame for stream ID 7 with length 0 and flags END_STREAM. 
2024-06-13 11:01:18.9958 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN4BD7S6JH4G" sending SETTINGS frame for stream ID 0 with length 18 and flags NONE. 
2024-06-13 11:01:18.9958 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN4BD7S6JH4G" sending WINDOW_UPDATE frame for stream ID 0 with length 4 and flags 0x0. 
2024-06-13 11:01:18.9958 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN4BD7S6JH4G" received SETTINGS frame for stream ID 0 with length 24 and flags NONE. 
2024-06-13 11:01:18.9958 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN4BD7S6JH4G" sending SETTINGS frame for stream ID 0 with length 0 and flags ACK. 
2024-06-13 11:01:18.9958 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN4BD7S6JH4G" received WINDOW_UPDATE frame for stream ID 0 with length 4 and flags 0x0. 
2024-06-13 11:01:18.9958 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN4BD7S6JH4G" received HEADERS frame for stream ID 1 with length 380 and flags END_STREAM, END_HEADERS, PRIORITY. 
2024-06-13 11:01:18.9958 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN4BD7S6JH4G" received SETTINGS frame for stream ID 0 with length 0 and flags ACK. 
2024-06-13 11:01:18.9958 | TRACE | Microsoft.AspNetCore.HostFiltering.HostFilteringMiddleware | All hosts are allowed. 
2024-06-13 11:01:24.9016 | TRACE | LogLevel_Demo.BusinessLogic.BLOrderService | BLOrderService initialized. 
2024-06-13 11:01:24.9175 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Action Filter: Before executing OnActionExecuting on filter Microsoft.AspNetCore.Mvc.ModelBinding.UnsupportedContentTypeFilter. 
2024-06-13 11:01:24.9175 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Action Filter: After executing OnActionExecuting on filter Microsoft.AspNetCore.Mvc.ModelBinding.UnsupportedContentTypeFilter. 
2024-06-13 11:01:24.9175 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Action Filter: Before executing OnActionExecuting on filter Microsoft.AspNetCore.Mvc.Infrastructure.ModelStateInvalidFilter. 
2024-06-13 11:01:24.9175 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Action Filter: After executing OnActionExecuting on filter Microsoft.AspNetCore.Mvc.Infrastructure.ModelStateInvalidFilter. 
2024-06-13 11:01:24.9336 | TRACE | LogLevel_Demo.BusinessLogic.BLOrderService | Fetching all orders. 
2024-06-13 11:01:24.9336 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Action Filter: Before executing OnActionExecuted on filter Microsoft.AspNetCore.Mvc.Infrastructure.ModelStateInvalidFilter. 
2024-06-13 11:01:24.9336 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Action Filter: After executing OnActionExecuted on filter Microsoft.AspNetCore.Mvc.Infrastructure.ModelStateInvalidFilter. 
2024-06-13 11:01:24.9336 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Action Filter: Before executing OnActionExecuted on filter Microsoft.AspNetCore.Mvc.ModelBinding.UnsupportedContentTypeFilter. 
2024-06-13 11:01:24.9336 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Action Filter: After executing OnActionExecuted on filter Microsoft.AspNetCore.Mvc.ModelBinding.UnsupportedContentTypeFilter. 
2024-06-13 11:01:24.9336 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Result Filter: Before executing OnResultExecuting on filter Microsoft.AspNetCore.Mvc.Infrastructure.ClientErrorResultFilter. 
2024-06-13 11:01:24.9336 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Result Filter: After executing OnResultExecuting on filter Microsoft.AspNetCore.Mvc.Infrastructure.ClientErrorResultFilter. 
2024-06-13 11:01:24.9336 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Before executing action result Microsoft.AspNetCore.Mvc.OkObjectResult. 
2024-06-13 11:01:24.9938 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN4BD7S6JH4G" sending HEADERS frame for stream ID 1 with length 74 and flags END_HEADERS. 
2024-06-13 11:01:24.9938 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN4BD7S6JH4G" sending DATA frame for stream ID 1 with length 2 and flags NONE. 
2024-06-13 11:01:24.9938 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | After executing action result Microsoft.AspNetCore.Mvc.OkObjectResult. 
2024-06-13 11:01:24.9953 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Result Filter: Before executing OnResultExecuted on filter Microsoft.AspNetCore.Mvc.Infrastructure.ClientErrorResultFilter. 
2024-06-13 11:01:24.9953 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Result Filter: After executing OnResultExecuted on filter Microsoft.AspNetCore.Mvc.Infrastructure.ClientErrorResultFilter. 
2024-06-13 11:01:24.9953 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN4BD7S6JH4G" sending DATA frame for stream ID 1 with length 0 and flags END_STREAM. 
2024-06-13 11:01:25.0223 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN4BD7S6JH4G" received WINDOW_UPDATE frame for stream ID 0 with length 4 and flags 0x0. 
2024-06-13 11:03:15.7926 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN4BD99ELBSS" sending SETTINGS frame for stream ID 0 with length 18 and flags NONE. 
2024-06-13 11:03:15.7976 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN4BD99ELBSS" sending WINDOW_UPDATE frame for stream ID 0 with length 4 and flags 0x0. 
2024-06-13 11:03:15.7976 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN4BD99ELBSS" received SETTINGS frame for stream ID 0 with length 24 and flags NONE. 
2024-06-13 11:03:15.7976 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN4BD99ELBSS" sending SETTINGS frame for stream ID 0 with length 0 and flags ACK. 
2024-06-13 11:03:15.7976 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN4BD99ELBSS" received WINDOW_UPDATE frame for stream ID 0 with length 4 and flags 0x0. 
2024-06-13 11:03:15.7976 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN4BD99ELBSS" received HEADERS frame for stream ID 1 with length 469 and flags END_STREAM, END_HEADERS, PRIORITY. 
2024-06-13 11:03:15.8826 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN4BD99ELBSS" received SETTINGS frame for stream ID 0 with length 0 and flags ACK. 
2024-06-13 11:03:15.9402 | TRACE | Microsoft.AspNetCore.HostFiltering.HostFilteringMiddleware | All hosts are allowed. 
2024-06-13 11:03:16.4424 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN4BD99ELBSS" sending HEADERS frame for stream ID 1 with length 66 and flags END_HEADERS. 
2024-06-13 11:03:17.2519 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN4BD99ELBSS" sending DATA frame for stream ID 1 with length 1024 and flags NONE. 
2024-06-13 11:03:17.2519 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN4BD99ELBSS" sending DATA frame for stream ID 1 with length 1024 and flags NONE. 
2024-06-13 11:03:17.2519 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN4BD99ELBSS" sending DATA frame for stream ID 1 with length 1024 and flags NONE. 
2024-06-13 11:03:17.2519 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN4BD99ELBSS" sending DATA frame for stream ID 1 with length 1024 and flags NONE. 
2024-06-13 11:03:17.2519 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN4BD99ELBSS" sending DATA frame for stream ID 1 with length 995 and flags NONE. 
2024-06-13 11:03:17.2519 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN4BD99ELBSS" sending DATA frame for stream ID 1 with length 65 and flags NONE. 
2024-06-13 11:03:17.2519 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN4BD99ELBSS" sending DATA frame for stream ID 1 with length 16 and flags NONE. 
2024-06-13 11:03:17.2738 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN4BD99ELBSS" sending DATA frame for stream ID 1 with length 0 and flags END_STREAM. 
2024-06-13 11:03:17.4566 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN4BD99ELBSS" received HEADERS frame for stream ID 3 with length 115 and flags END_STREAM, END_HEADERS, PRIORITY. 
2024-06-13 11:03:17.4566 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN4BD99ELBSS" received HEADERS frame for stream ID 5 with length 58 and flags END_STREAM, END_HEADERS, PRIORITY. 
2024-06-13 11:03:17.4566 | TRACE | Microsoft.AspNetCore.HostFiltering.HostFilteringMiddleware | All hosts are allowed. 
2024-06-13 11:03:17.4566 | TRACE | Microsoft.AspNetCore.HostFiltering.HostFilteringMiddleware | All hosts are allowed. 
2024-06-13 11:03:17.4786 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN4BD99ELBSS" sending HEADERS frame for stream ID 3 with length 90 and flags END_HEADERS. 
2024-06-13 11:03:17.5027 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN4BD99ELBSS" sending DATA frame for stream ID 3 with length 11996 and flags NONE. 
