2024-05-08 11:27:18.3280 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3F4ERVO1K9" sending SETTINGS frame for stream ID 0 with length 18 and flags NONE. 
2024-05-08 17:52:20.9270 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3FB5MG46P8" received SETTINGS frame for stream ID 0 with length 0 and flags ACK. 
2024-05-08 17:52:20.9270 | TRACE | Microsoft.AspNetCore.HostFiltering.HostFilteringMiddleware | All hosts are allowed. 
2024-05-08 17:52:21.3452 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Action Filter: Before executing OnActionExecuting on filter Microsoft.AspNetCore.Mvc.ModelBinding.UnsupportedContentTypeFilter. 
2024-05-08 17:52:21.3452 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Action Filter: After executing OnActionExecuting on filter Microsoft.AspNetCore.Mvc.ModelBinding.UnsupportedContentTypeFilter. 
2024-05-08 17:52:21.3452 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Action Filter: Before executing OnActionExecuting on filter Microsoft.AspNetCore.Mvc.Infrastructure.ModelStateInvalidFilter. 
2024-05-08 17:52:21.3452 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Action Filter: After executing OnActionExecuting on filter Microsoft.AspNetCore.Mvc.Infrastructure.ModelStateInvalidFilter. 
2024-05-08 17:52:21.3600 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Executing action method Job_Finder.Controllers.CLUSR01Controller.AddUser (Job_Finder) with arguments (Job_Finder.Model.DTO.DtoUSR01) 
2024-05-08 17:53:10.4671 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Action Filter: Before executing OnActionExecuted on filter Microsoft.AspNetCore.Mvc.Infrastructure.ModelStateInvalidFilter. 
2024-05-08 17:53:10.4671 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Action Filter: After executing OnActionExecuted on filter Microsoft.AspNetCore.Mvc.Infrastructure.ModelStateInvalidFilter. 
2024-05-08 17:53:10.4671 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Action Filter: Before executing OnActionExecuted on filter Microsoft.AspNetCore.Mvc.ModelBinding.UnsupportedContentTypeFilter. 
2024-05-08 17:53:10.4671 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Action Filter: After executing OnActionExecuted on filter Microsoft.AspNetCore.Mvc.ModelBinding.UnsupportedContentTypeFilter. 
2024-05-08 17:53:10.9296 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3FB5MG46P8" sending HEADERS frame for stream ID 1 with length 68 and flags END_HEADERS. 
2024-05-08 17:53:10.9296 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3FB5MG46P8" sending DATA frame for stream ID 1 with length 3084 and flags NONE. 
2024-05-08 17:53:10.9296 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3FB5MG46P8" sending DATA frame for stream ID 1 with length 0 and flags END_STREAM. 
2024-05-08 17:53:10.9719 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3FB5MG46P8" received WINDOW_UPDATE frame for stream ID 0 with length 4 and flags 0x0. 
2024-05-08 17:53:16.1629 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3FB5MG46P8" received HEADERS frame for stream ID 3 with length 39 and flags END_HEADERS, PRIORITY. 
2024-05-08 17:53:16.2367 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3FB5MG46P8" received DATA frame for stream ID 3 with length 102 and flags END_STREAM. 
2024-05-08 17:53:16.2367 | TRACE | Microsoft.AspNetCore.HostFiltering.HostFilteringMiddleware | All hosts are allowed. 
2024-05-08 17:53:16.3109 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Action Filter: Before executing OnActionExecuting on filter Microsoft.AspNetCore.Mvc.ModelBinding.UnsupportedContentTypeFilter. 
2024-05-08 17:53:16.3109 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Action Filter: After executing OnActionExecuting on filter Microsoft.AspNetCore.Mvc.ModelBinding.UnsupportedContentTypeFilter. 
2024-05-08 17:53:16.3109 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Action Filter: Before executing OnActionExecuting on filter Microsoft.AspNetCore.Mvc.Infrastructure.ModelStateInvalidFilter. 
2024-05-08 17:53:16.3109 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Action Filter: After executing OnActionExecuting on filter Microsoft.AspNetCore.Mvc.Infrastructure.ModelStateInvalidFilter. 
2024-05-08 17:53:16.3109 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Executing action method Job_Finder.Controllers.CLUSR01Controller.AddUser (Job_Finder) with arguments (Job_Finder.Model.DTO.DtoUSR01) 
2024-05-08 17:53:24.4843 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Action Filter: Before executing OnActionExecuted on filter Microsoft.AspNetCore.Mvc.Infrastructure.ModelStateInvalidFilter. 
2024-05-08 17:53:24.4843 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Action Filter: After executing OnActionExecuted on filter Microsoft.AspNetCore.Mvc.Infrastructure.ModelStateInvalidFilter. 
2024-05-08 17:53:24.4843 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Action Filter: Before executing OnActionExecuted on filter Microsoft.AspNetCore.Mvc.ModelBinding.UnsupportedContentTypeFilter. 
2024-05-08 17:53:24.4843 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Action Filter: After executing OnActionExecuted on filter Microsoft.AspNetCore.Mvc.ModelBinding.UnsupportedContentTypeFilter. 
2024-05-08 17:53:24.4843 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Result Filter: Before executing OnResultExecuting on filter Microsoft.AspNetCore.Mvc.Infrastructure.ClientErrorResultFilter. 
2024-05-08 17:53:24.4843 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Result Filter: After executing OnResultExecuting on filter Microsoft.AspNetCore.Mvc.Infrastructure.ClientErrorResultFilter. 
2024-05-08 17:53:24.4843 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Before executing action result Microsoft.AspNetCore.Mvc.OkObjectResult. 
2024-05-08 17:53:24.9204 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3FB5MG46P8" sending HEADERS frame for stream ID 3 with length 165 and flags END_HEADERS. 
2024-05-08 17:53:24.9204 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3FB5MG46P8" sending DATA frame for stream ID 3 with length 68 and flags NONE. 
2024-05-08 17:53:24.9204 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | After executing action result Microsoft.AspNetCore.Mvc.OkObjectResult. 
2024-05-08 17:53:24.9204 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Result Filter: Before executing OnResultExecuted on filter Microsoft.AspNetCore.Mvc.Infrastructure.ClientErrorResultFilter. 
2024-05-08 17:53:24.9204 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Result Filter: After executing OnResultExecuted on filter Microsoft.AspNetCore.Mvc.Infrastructure.ClientErrorResultFilter. 
2024-05-08 17:53:24.9204 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3FB5MG46P8" sending DATA frame for stream ID 3 with length 0 and flags END_STREAM. 
2024-05-08 17:53:25.1161 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3FB5MG46P8" received WINDOW_UPDATE frame for stream ID 0 with length 4 and flags 0x0. 
2024-05-08 17:54:13.8378 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3FB72LDB8L" sending SETTINGS frame for stream ID 0 with length 18 and flags NONE. 
2024-05-08 17:54:13.8446 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3FB72LDB8L" sending WINDOW_UPDATE frame for stream ID 0 with length 4 and flags 0x0. 
2024-05-08 17:54:13.8446 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3FB72LDB8L" received SETTINGS frame for stream ID 0 with length 24 and flags NONE. 
2024-05-08 17:54:13.8446 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3FB72LDB8L" sending SETTINGS frame for stream ID 0 with length 0 and flags ACK. 
2024-05-08 17:54:13.8446 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3FB72LDB8L" received WINDOW_UPDATE frame for stream ID 0 with length 4 and flags 0x0. 
2024-05-08 17:54:13.8446 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3FB72LDB8L" received HEADERS frame for stream ID 1 with length 454 and flags END_STREAM, END_HEADERS, PRIORITY. 
2024-05-08 17:54:13.8915 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3FB72LDB8L" received SETTINGS frame for stream ID 0 with length 0 and flags ACK. 
2024-05-08 17:54:13.9616 | TRACE | Microsoft.AspNetCore.HostFiltering.HostFilteringMiddleware | All hosts are allowed. 
2024-05-08 17:54:14.6704 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3FB72LDB8L" sending HEADERS frame for stream ID 1 with length 66 and flags END_HEADERS. 
2024-05-08 17:54:14.8873 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3FB72LDB8L" sending DATA frame for stream ID 1 with length 1024 and flags NONE. 
2024-05-08 17:54:14.8873 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3FB72LDB8L" sending DATA frame for stream ID 1 with length 1024 and flags NONE. 
2024-05-08 17:54:14.8873 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3FB72LDB8L" sending DATA frame for stream ID 1 with length 1024 and flags NONE. 
2024-05-08 17:54:14.8873 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3FB72LDB8L" sending DATA frame for stream ID 1 with length 1024 and flags NONE. 
2024-05-08 17:54:14.8873 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3FB72LDB8L" sending DATA frame for stream ID 1 with length 992 and flags NONE. 
2024-05-08 17:54:14.8873 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3FB72LDB8L" sending DATA frame for stream ID 1 with length 65 and flags NONE. 
2024-05-08 17:54:14.8873 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3FB72LDB8L" sending DATA frame for stream ID 1 with length 16 and flags NONE. 
2024-05-08 17:54:14.9112 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3FB72LDB8L" sending DATA frame for stream ID 1 with length 0 and flags END_STREAM. 
2024-05-08 17:54:14.9445 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3FB72LDB8L" received HEADERS frame for stream ID 3 with length 109 and flags END_STREAM, END_HEADERS, PRIORITY. 
2024-05-08 17:54:14.9445 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3FB72LDB8L" received HEADERS frame for stream ID 5 with length 57 and flags END_STREAM, END_HEADERS, PRIORITY. 
2024-05-08 17:54:14.9983 | TRACE | Microsoft.AspNetCore.HostFiltering.HostFilteringMiddleware | All hosts are allowed. 
2024-05-08 17:54:14.9983 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3FB72LDB8L" sending HEADERS frame for stream ID 3 with length 60 and flags END_HEADERS. 
2024-05-08 17:54:15.0321 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3FB72LDB8L" sending DATA frame for stream ID 3 with length 11990 and flags NONE. 
2024-05-08 17:54:15.0321 | TRACE | Microsoft.AspNetCore.HostFiltering.HostFilteringMiddleware | All hosts are allowed. 
2024-05-08 17:54:15.7289 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3FB72LDB8L" sending DATA frame for stream ID 3 with length 0 and flags END_STREAM. 
2024-05-08 17:54:15.7672 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3FB72LDB8L" sending HEADERS frame for stream ID 5 with length 119 and flags END_HEADERS. 
2024-05-08 17:54:15.7672 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3FB72LDB8L" sending DATA frame for stream ID 5 with length 9986 and flags NONE. 
2024-05-08 17:54:15.7672 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3FB72LDB8L" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-08 17:54:15.7672 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3FB72LDB8L" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-08 17:54:15.7672 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3FB72LDB8L" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-08 17:54:15.7672 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3FB72LDB8L" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-08 17:54:15.7672 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3FB72LDB8L" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-08 17:54:15.7672 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3FB72LDB8L" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-08 17:54:15.7672 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3FB72LDB8L" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-08 17:54:15.7672 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3FB72LDB8L" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-08 17:54:15.7672 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3FB72LDB8L" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-08 17:54:15.7672 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3FB72LDB8L" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-08 17:54:15.7672 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3FB72LDB8L" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-08 17:54:15.7672 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3FB72LDB8L" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-08 17:54:15.7672 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3FB72LDB8L" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-08 17:54:15.7672 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3FB72LDB8L" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-08 17:54:15.7672 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3FB72LDB8L" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-08 17:54:15.7672 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3FB72LDB8L" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-08 17:54:15.7672 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3FB72LDB8L" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-08 17:54:15.7672 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3FB72LDB8L" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-08 17:54:15.7672 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3FB72LDB8L" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-08 17:54:15.7672 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3FB72LDB8L" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-08 17:54:15.8040 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3FB72LDB8L" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-08 17:54:15.8040 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3FB72LDB8L" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-08 17:54:15.8040 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3FB72LDB8L" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-08 17:54:15.8040 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3FB72LDB8L" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-08 17:54:15.8040 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3FB72LDB8L" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-08 17:54:15.8040 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3FB72LDB8L" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-08 17:54:15.8040 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3FB72LDB8L" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-08 17:54:15.8040 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3FB72LDB8L" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-08 17:54:15.8040 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3FB72LDB8L" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-08 17:54:15.8040 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3FB72LDB8L" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-08 17:54:15.8040 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3FB72LDB8L" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-08 17:54:15.8040 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3FB72LDB8L" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-08 17:54:15.8040 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3FB72LDB8L" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-08 17:54:15.8040 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3FB72LDB8L" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-08 17:54:15.8040 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3FB72LDB8L" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-08 17:54:15.8040 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3FB72LDB8L" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-08 17:54:15.8040 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3FB72LDB8L" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-08 17:54:15.8040 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3FB72LDB8L" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-08 17:54:15.8040 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3FB72LDB8L" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-08 17:54:15.8040 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3FB72LDB8L" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-08 17:54:15.8040 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3FB72LDB8L" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-08 17:54:15.8040 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3FB72LDB8L" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-08 17:54:15.8040 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3FB72LDB8L" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-08 17:54:15.8040 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3FB72LDB8L" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-08 17:54:15.8040 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3FB72LDB8L" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-08 17:54:15.8040 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3FB72LDB8L" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-08 17:54:15.8040 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3FB72LDB8L" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-08 17:54:15.8040 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3FB72LDB8L" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-08 17:54:15.8040 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3FB72LDB8L" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-08 17:54:15.8040 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3FB72LDB8L" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-08 17:54:15.8040 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3FB72LDB8L" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-08 17:54:15.8040 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3FB72LDB8L" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-08 17:54:15.8127 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3FB72LDB8L" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-08 17:54:15.8127 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3FB72LDB8L" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-08 17:54:15.8127 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3FB72LDB8L" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-08 17:54:15.8127 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3FB72LDB8L" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-08 17:54:15.8127 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3FB72LDB8L" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-08 17:54:15.8127 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3FB72LDB8L" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-08 17:54:15.8127 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3FB72LDB8L" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-08 17:54:15.8127 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3FB72LDB8L" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-08 17:54:15.8127 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3FB72LDB8L" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-08 17:54:15.8127 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3FB72LDB8L" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-08 17:54:15.8127 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3FB72LDB8L" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-08 17:54:15.8127 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3FB72LDB8L" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-08 17:54:15.8127 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3FB72LDB8L" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-08 17:54:15.8127 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3FB72LDB8L" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-08 17:54:15.8127 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3FB72LDB8L" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-08 17:54:15.8127 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3FB72LDB8L" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-08 17:54:15.8127 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3FB72LDB8L" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-08 17:54:15.8127 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3FB72LDB8L" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-08 17:54:15.8127 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3FB72LDB8L" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-08 17:54:15.8127 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3FB72LDB8L" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-08 17:54:15.8127 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3FB72LDB8L" sending DATA frame for stream ID 5 with length 9517 and flags NONE. 
2024-05-08 17:54:15.8127 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3FB72LDB8L" sending DATA frame for stream ID 5 with length 0 and flags END_STREAM. 
2024-05-08 17:54:15.8802 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3FB72LDB8L" received HEADERS frame for stream ID 7 with length 66 and flags END_STREAM, END_HEADERS, PRIORITY. 
