2024-05-03 09:53:15.9083 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3B5304FBN3" sending SETTINGS frame for stream ID 0 with length 18 and flags NONE. 
2024-05-03 11:42:53.2916 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3B6VRC4UO0" received PING frame for stream ID 0 with length 8 and flags NONE. 
2024-05-03 11:42:53.2916 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3B6VRC4UO0" sending PING frame for stream ID 0 with length 8 and flags ACK. 
2024-05-03 11:42:53.2916 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3B6VRC4UO0" received DATA frame for stream ID 9 with length 2896 and flags END_STREAM. 
2024-05-03 11:42:53.2916 | TRACE | Microsoft.AspNetCore.HostFiltering.HostFilteringMiddleware | All hosts are allowed. 
2024-05-03 11:43:01.8198 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Action Filter: Before executing OnActionExecuting on filter Microsoft.AspNetCore.Mvc.ModelBinding.UnsupportedContentTypeFilter. 
2024-05-03 11:43:01.8198 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Action Filter: After executing OnActionExecuting on filter Microsoft.AspNetCore.Mvc.ModelBinding.UnsupportedContentTypeFilter. 
2024-05-03 11:43:01.8198 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Action Filter: Before executing OnActionExecuting on filter Microsoft.AspNetCore.Mvc.Infrastructure.ModelStateInvalidFilter. 
2024-05-03 11:43:01.8198 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Action Filter: After executing OnActionExecuting on filter Microsoft.AspNetCore.Mvc.Infrastructure.ModelStateInvalidFilter. 
2024-05-03 11:43:01.8292 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Executing action method Job_Finder.Controllers.CLJOS01Controller.AddJobSeeker (Job_Finder) with arguments (Job_Finder.Model.DTO.DtoJOS01) 
2024-05-03 11:43:36.0990 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Action Filter: Before executing OnActionExecuted on filter Microsoft.AspNetCore.Mvc.Infrastructure.ModelStateInvalidFilter. 
2024-05-03 11:43:36.0990 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Action Filter: After executing OnActionExecuted on filter Microsoft.AspNetCore.Mvc.Infrastructure.ModelStateInvalidFilter. 
2024-05-03 11:43:36.0990 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Action Filter: Before executing OnActionExecuted on filter Microsoft.AspNetCore.Mvc.ModelBinding.UnsupportedContentTypeFilter. 
2024-05-03 11:43:36.0990 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Action Filter: After executing OnActionExecuted on filter Microsoft.AspNetCore.Mvc.ModelBinding.UnsupportedContentTypeFilter. 
2024-05-03 11:43:39.0950 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Result Filter: Before executing OnResultExecuting on filter Microsoft.AspNetCore.Mvc.Infrastructure.ClientErrorResultFilter. 
2024-05-03 11:43:39.0950 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Result Filter: After executing OnResultExecuting on filter Microsoft.AspNetCore.Mvc.Infrastructure.ClientErrorResultFilter. 
2024-05-03 11:43:39.0950 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Before executing action result Microsoft.AspNetCore.Mvc.OkObjectResult. 
2024-05-03 11:43:40.3932 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3B6VRC4UO0" sending HEADERS frame for stream ID 9 with length 66 and flags END_HEADERS. 
2024-05-03 11:43:40.3932 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3B6VRC4UO0" sending DATA frame for stream ID 9 with length 68 and flags NONE. 
2024-05-03 11:43:40.3932 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | After executing action result Microsoft.AspNetCore.Mvc.OkObjectResult. 
2024-05-03 11:43:40.3932 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Result Filter: Before executing OnResultExecuted on filter Microsoft.AspNetCore.Mvc.Infrastructure.ClientErrorResultFilter. 
2024-05-03 11:43:40.3932 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Result Filter: After executing OnResultExecuted on filter Microsoft.AspNetCore.Mvc.Infrastructure.ClientErrorResultFilter. 
2024-05-03 11:43:40.4040 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3B6VRC4UO0" sending DATA frame for stream ID 9 with length 0 and flags END_STREAM. 
2024-05-03 11:43:41.2978 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3B6VRC4UO0" received WINDOW_UPDATE frame for stream ID 0 with length 4 and flags 0x0. 
2024-05-03 11:44:36.9115 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3B6VRC4UO1" sending SETTINGS frame for stream ID 0 with length 18 and flags NONE. 
2024-05-03 11:44:36.9115 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3B6VRC4UO1" sending WINDOW_UPDATE frame for stream ID 0 with length 4 and flags 0x0. 
2024-05-03 11:44:36.9115 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3B6VRC4UO1" received SETTINGS frame for stream ID 0 with length 24 and flags NONE. 
2024-05-03 11:44:36.9199 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3B6VRC4UO1" sending SETTINGS frame for stream ID 0 with length 0 and flags ACK. 
2024-05-03 11:44:36.9199 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3B6VRC4UO1" received WINDOW_UPDATE frame for stream ID 0 with length 4 and flags 0x0. 
2024-05-03 11:44:36.9199 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3B6VRC4UO1" received HEADERS frame for stream ID 1 with length 438 and flags END_HEADERS, PRIORITY. 
2024-05-03 11:44:36.9199 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3B6VRC4UO1" received DATA frame for stream ID 1 with length 2896 and flags END_STREAM. 
2024-05-03 11:44:36.9199 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3B6VRC4UO1" received SETTINGS frame for stream ID 0 with length 0 and flags ACK. 
2024-05-03 11:44:36.9199 | TRACE | Microsoft.AspNetCore.HostFiltering.HostFilteringMiddleware | All hosts are allowed. 
2024-05-03 11:44:38.4516 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Action Filter: Before executing OnActionExecuting on filter Microsoft.AspNetCore.Mvc.ModelBinding.UnsupportedContentTypeFilter. 
2024-05-03 11:44:38.4516 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Action Filter: After executing OnActionExecuting on filter Microsoft.AspNetCore.Mvc.ModelBinding.UnsupportedContentTypeFilter. 
2024-05-03 11:44:38.4516 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Action Filter: Before executing OnActionExecuting on filter Microsoft.AspNetCore.Mvc.Infrastructure.ModelStateInvalidFilter. 
2024-05-03 11:44:38.4516 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Action Filter: After executing OnActionExecuting on filter Microsoft.AspNetCore.Mvc.Infrastructure.ModelStateInvalidFilter. 
2024-05-03 11:44:38.4516 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Executing action method Job_Finder.Controllers.CLJOS01Controller.AddJobSeeker (Job_Finder) with arguments (Job_Finder.Model.DTO.DtoJOS01) 
2024-05-03 11:45:01.6626 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Action Filter: Before executing OnActionExecuted on filter Microsoft.AspNetCore.Mvc.Infrastructure.ModelStateInvalidFilter. 
2024-05-03 11:45:01.6626 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Action Filter: After executing OnActionExecuted on filter Microsoft.AspNetCore.Mvc.Infrastructure.ModelStateInvalidFilter. 
2024-05-03 11:45:01.6626 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Action Filter: Before executing OnActionExecuted on filter Microsoft.AspNetCore.Mvc.ModelBinding.UnsupportedContentTypeFilter. 
2024-05-03 11:45:01.6626 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Action Filter: After executing OnActionExecuted on filter Microsoft.AspNetCore.Mvc.ModelBinding.UnsupportedContentTypeFilter. 
2024-05-03 11:45:03.6685 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3B6VRC4UO1" sending HEADERS frame for stream ID 1 with length 68 and flags END_HEADERS. 
2024-05-03 11:45:03.6685 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3B6VRC4UO1" sending DATA frame for stream ID 1 with length 3123 and flags NONE. 
2024-05-03 11:45:03.6685 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3B6VRC4UO1" sending DATA frame for stream ID 1 with length 0 and flags END_STREAM. 
2024-05-03 11:45:03.8481 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3B6VRC4UO1" received WINDOW_UPDATE frame for stream ID 0 with length 4 and flags 0x0. 
2024-05-03 11:45:14.3471 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3B6VRC4UO2" sending SETTINGS frame for stream ID 0 with length 18 and flags NONE. 
2024-05-03 11:45:14.3471 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3B6VRC4UO2" sending WINDOW_UPDATE frame for stream ID 0 with length 4 and flags 0x0. 
2024-05-03 11:45:14.3471 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3B6VRC4UO2" received SETTINGS frame for stream ID 0 with length 24 and flags NONE. 
2024-05-03 11:45:14.3471 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3B6VRC4UO2" sending SETTINGS frame for stream ID 0 with length 0 and flags ACK. 
2024-05-03 11:45:14.3471 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3B6VRC4UO2" received WINDOW_UPDATE frame for stream ID 0 with length 4 and flags 0x0. 
2024-05-03 11:45:14.3471 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3B6VRC4UO2" received SETTINGS frame for stream ID 0 with length 0 and flags ACK. 
2024-05-03 11:45:14.3471 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3B6VRC4UO2" received HEADERS frame for stream ID 1 with length 438 and flags END_HEADERS, PRIORITY. 
2024-05-03 11:45:14.3471 | TRACE | Microsoft.AspNetCore.HostFiltering.HostFilteringMiddleware | All hosts are allowed. 
2024-05-03 11:45:14.3471 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3B6VRC4UO2" received DATA frame for stream ID 1 with length 2896 and flags END_STREAM. 
2024-05-03 11:45:16.9121 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Action Filter: Before executing OnActionExecuting on filter Microsoft.AspNetCore.Mvc.ModelBinding.UnsupportedContentTypeFilter. 
2024-05-03 11:45:16.9206 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Action Filter: After executing OnActionExecuting on filter Microsoft.AspNetCore.Mvc.ModelBinding.UnsupportedContentTypeFilter. 
2024-05-03 11:45:16.9206 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Action Filter: Before executing OnActionExecuting on filter Microsoft.AspNetCore.Mvc.Infrastructure.ModelStateInvalidFilter. 
2024-05-03 11:45:16.9206 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Action Filter: After executing OnActionExecuting on filter Microsoft.AspNetCore.Mvc.Infrastructure.ModelStateInvalidFilter. 
2024-05-03 11:45:16.9206 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Executing action method Job_Finder.Controllers.CLJOS01Controller.AddJobSeeker (Job_Finder) with arguments (Job_Finder.Model.DTO.DtoJOS01) 
2024-05-03 11:45:36.4940 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Action Filter: Before executing OnActionExecuted on filter Microsoft.AspNetCore.Mvc.Infrastructure.ModelStateInvalidFilter. 
2024-05-03 11:45:36.4940 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Action Filter: After executing OnActionExecuted on filter Microsoft.AspNetCore.Mvc.Infrastructure.ModelStateInvalidFilter. 
2024-05-03 11:45:36.4940 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Action Filter: Before executing OnActionExecuted on filter Microsoft.AspNetCore.Mvc.ModelBinding.UnsupportedContentTypeFilter. 
2024-05-03 11:45:36.4940 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Action Filter: After executing OnActionExecuted on filter Microsoft.AspNetCore.Mvc.ModelBinding.UnsupportedContentTypeFilter. 
2024-05-03 11:45:36.4940 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Result Filter: Before executing OnResultExecuting on filter Microsoft.AspNetCore.Mvc.Infrastructure.ClientErrorResultFilter. 
2024-05-03 11:45:36.4940 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Result Filter: After executing OnResultExecuting on filter Microsoft.AspNetCore.Mvc.Infrastructure.ClientErrorResultFilter. 
2024-05-03 11:45:36.4940 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Before executing action result Microsoft.AspNetCore.Mvc.OkObjectResult. 
2024-05-03 11:45:36.4940 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3B6VRC4UO2" sending HEADERS frame for stream ID 1 with length 74 and flags END_HEADERS. 
2024-05-03 11:45:36.4940 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3B6VRC4UO2" sending DATA frame for stream ID 1 with length 68 and flags NONE. 
2024-05-03 11:45:36.4940 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | After executing action result Microsoft.AspNetCore.Mvc.OkObjectResult. 
2024-05-03 11:45:36.4940 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Result Filter: Before executing OnResultExecuted on filter Microsoft.AspNetCore.Mvc.Infrastructure.ClientErrorResultFilter. 
2024-05-03 11:45:36.4940 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Result Filter: After executing OnResultExecuted on filter Microsoft.AspNetCore.Mvc.Infrastructure.ClientErrorResultFilter. 
2024-05-03 11:45:36.4940 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3B6VRC4UO2" sending DATA frame for stream ID 1 with length 0 and flags END_STREAM. 
2024-05-03 11:45:36.5024 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3B6VRC4UO2" received WINDOW_UPDATE frame for stream ID 0 with length 4 and flags 0x0. 
2024-05-03 11:52:44.0280 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3B75OD8HPO" sending SETTINGS frame for stream ID 0 with length 18 and flags NONE. 
2024-05-03 11:52:44.0519 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3B75OD8HPO" sending WINDOW_UPDATE frame for stream ID 0 with length 4 and flags 0x0. 
2024-05-03 11:52:44.0519 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3B75OD8HPO" received SETTINGS frame for stream ID 0 with length 24 and flags NONE. 
2024-05-03 11:52:44.0538 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3B75OD8HPO" sending SETTINGS frame for stream ID 0 with length 0 and flags ACK. 
2024-05-03 11:52:44.0538 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3B75OD8HPO" received WINDOW_UPDATE frame for stream ID 0 with length 4 and flags 0x0. 
2024-05-03 11:52:44.0538 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3B75OD8HPO" received HEADERS frame for stream ID 1 with length 454 and flags END_STREAM, END_HEADERS, PRIORITY. 
2024-05-03 11:52:44.1279 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3B75OD8HPO" received SETTINGS frame for stream ID 0 with length 0 and flags ACK. 
2024-05-03 11:52:44.2109 | TRACE | Microsoft.AspNetCore.HostFiltering.HostFilteringMiddleware | All hosts are allowed. 
2024-05-03 11:52:45.0590 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3B75OD8HPO" sending HEADERS frame for stream ID 1 with length 66 and flags END_HEADERS. 
2024-05-03 11:52:45.4892 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3B75OD8HPO" sending DATA frame for stream ID 1 with length 1024 and flags NONE. 
2024-05-03 11:52:45.4892 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3B75OD8HPO" sending DATA frame for stream ID 1 with length 1024 and flags NONE. 
2024-05-03 11:52:45.5045 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3B75OD8HPO" sending DATA frame for stream ID 1 with length 1024 and flags NONE. 
2024-05-03 11:52:45.5045 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3B75OD8HPO" sending DATA frame for stream ID 1 with length 1024 and flags NONE. 
2024-05-03 11:52:45.5045 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3B75OD8HPO" sending DATA frame for stream ID 1 with length 992 and flags NONE. 
2024-05-03 11:52:45.5045 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3B75OD8HPO" sending DATA frame for stream ID 1 with length 65 and flags NONE. 
2024-05-03 11:52:45.5045 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3B75OD8HPO" sending DATA frame for stream ID 1 with length 16 and flags NONE. 
2024-05-03 11:52:45.7299 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3B75OD8HPO" received HEADERS frame for stream ID 3 with length 109 and flags END_STREAM, END_HEADERS, PRIORITY. 
2024-05-03 11:52:45.7299 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3B75OD8HPO" received HEADERS frame for stream ID 5 with length 57 and flags END_STREAM, END_HEADERS, PRIORITY. 
2024-05-03 11:52:45.7299 | TRACE | Microsoft.AspNetCore.HostFiltering.HostFilteringMiddleware | All hosts are allowed. 
2024-05-03 11:52:45.7299 | TRACE | Microsoft.AspNetCore.HostFiltering.HostFilteringMiddleware | All hosts are allowed. 
2024-05-03 11:52:45.7410 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3B75OD8HPO" sending HEADERS frame for stream ID 3 with length 90 and flags END_HEADERS. 
2024-05-03 11:52:45.7613 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3B75OD8HPO" sending DATA frame for stream ID 3 with length 11990 and flags NONE. 
2024-05-03 11:52:45.7613 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3B75OD8HPO" sending DATA frame for stream ID 3 with length 0 and flags END_STREAM. 
2024-05-03 11:52:45.7900 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3B75OD8HPO" sending DATA frame for stream ID 1 with length 0 and flags END_STREAM. 
2024-05-03 11:52:45.9470 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3B75OD8HPO" sending HEADERS frame for stream ID 5 with length 119 and flags END_HEADERS. 
2024-05-03 11:52:45.9470 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3B75OD8HPO" sending DATA frame for stream ID 5 with length 9986 and flags NONE. 
2024-05-03 11:52:45.9470 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3B75OD8HPO" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-03 11:52:45.9470 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3B75OD8HPO" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-03 11:52:45.9470 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3B75OD8HPO" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-03 11:52:45.9470 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3B75OD8HPO" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-03 11:52:45.9470 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3B75OD8HPO" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-03 11:52:45.9470 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3B75OD8HPO" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-03 11:52:46.0954 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3B75OD8HPO" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-03 11:52:46.0954 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3B75OD8HPO" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-03 11:52:46.0954 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3B75OD8HPO" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-03 11:52:46.0954 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3B75OD8HPO" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-03 11:52:46.0954 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3B75OD8HPO" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-03 11:52:46.0954 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3B75OD8HPO" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-03 11:52:46.0954 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3B75OD8HPO" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-03 11:52:46.1161 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3B75OD8HPO" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-03 11:52:46.1161 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3B75OD8HPO" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-03 11:52:46.1161 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3B75OD8HPO" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-03 11:52:46.1161 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3B75OD8HPO" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-03 11:52:46.1161 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3B75OD8HPO" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-03 11:52:46.1161 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3B75OD8HPO" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-03 11:52:46.1161 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3B75OD8HPO" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-03 11:52:46.1161 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3B75OD8HPO" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-03 11:52:46.1161 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3B75OD8HPO" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-03 11:52:46.1161 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3B75OD8HPO" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-03 11:52:46.1161 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3B75OD8HPO" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-03 11:52:46.1161 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3B75OD8HPO" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-03 11:52:46.1161 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3B75OD8HPO" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-03 11:52:46.1161 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3B75OD8HPO" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-03 11:52:46.1161 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3B75OD8HPO" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-03 11:52:46.1161 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3B75OD8HPO" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-03 11:52:46.1161 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3B75OD8HPO" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-03 11:52:46.1161 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3B75OD8HPO" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-03 11:52:46.1161 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3B75OD8HPO" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-03 11:52:46.1161 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3B75OD8HPO" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-03 11:52:46.1161 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3B75OD8HPO" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-03 11:52:46.1161 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3B75OD8HPO" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
