2024-05-30 11:08:49.7473 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN40DB3UODPG" sending SETTINGS frame for stream ID 0 with length 18 and flags NONE. 
2024-05-30 12:09:38.6690 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Action Filter: After executing OnActionExecuted on filter Microsoft.AspNetCore.Mvc.ModelBinding.UnsupportedContentTypeFilter. 
2024-05-30 12:09:38.6773 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN40EC3NJ8B8" sending HEADERS frame for stream ID 1 with length 68 and flags END_HEADERS. 
2024-05-30 12:09:38.6773 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN40EC3NJ8B8" sending DATA frame for stream ID 1 with length 3146 and flags NONE. 
2024-05-30 12:09:38.6773 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN40EC3NJ8B8" sending DATA frame for stream ID 1 with length 0 and flags END_STREAM. 
2024-05-30 12:09:46.4273 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN40EC3NJ8B9" sending SETTINGS frame for stream ID 0 with length 18 and flags NONE. 
2024-05-30 12:09:46.4273 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN40EC3NJ8B9" sending WINDOW_UPDATE frame for stream ID 0 with length 4 and flags 0x0. 
2024-05-30 12:09:46.4273 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN40EC3NJ8B9" received SETTINGS frame for stream ID 0 with length 24 and flags NONE. 
2024-05-30 12:09:46.4273 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN40EC3NJ8B9" sending SETTINGS frame for stream ID 0 with length 0 and flags ACK. 
2024-05-30 12:09:46.4273 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN40EC3NJ8B9" received WINDOW_UPDATE frame for stream ID 0 with length 4 and flags 0x0. 
2024-05-30 12:09:46.4273 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN40EC3NJ8B9" received HEADERS frame for stream ID 1 with length 425 and flags END_HEADERS, PRIORITY. 
2024-05-30 12:09:46.4273 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN40EC3NJ8B9" received DATA frame for stream ID 1 with length 115 and flags END_STREAM. 
2024-05-30 12:09:46.4273 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN40EC3NJ8B9" received SETTINGS frame for stream ID 0 with length 0 and flags ACK. 
2024-05-30 12:09:46.4273 | TRACE | Microsoft.AspNetCore.HostFiltering.HostFilteringMiddleware | All hosts are allowed. 
2024-05-30 12:09:46.4273 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Action Filter: Before executing OnActionExecuting on filter Microsoft.AspNetCore.Mvc.ModelBinding.UnsupportedContentTypeFilter. 
2024-05-30 12:09:46.4273 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Action Filter: After executing OnActionExecuting on filter Microsoft.AspNetCore.Mvc.ModelBinding.UnsupportedContentTypeFilter. 
2024-05-30 12:09:46.4273 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Action Filter: Before executing OnActionExecuting on filter Microsoft.AspNetCore.Mvc.Infrastructure.ModelStateInvalidFilter. 
2024-05-30 12:09:46.4273 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Action Filter: After executing OnActionExecuting on filter Microsoft.AspNetCore.Mvc.Infrastructure.ModelStateInvalidFilter. 
2024-05-30 12:09:46.4273 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Executing action method Job_Finder.Controllers.CLRegistrationController.Registration (Job_Finder) with arguments (Job_Finder.Model.DTO.DtoUSR01) 
2024-05-30 12:10:35.8393 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Action Filter: Before executing OnActionExecuted on filter Microsoft.AspNetCore.Mvc.Infrastructure.ModelStateInvalidFilter. 
2024-05-30 12:10:35.8393 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Action Filter: After executing OnActionExecuted on filter Microsoft.AspNetCore.Mvc.Infrastructure.ModelStateInvalidFilter. 
2024-05-30 12:10:35.8527 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Action Filter: Before executing OnActionExecuted on filter Microsoft.AspNetCore.Mvc.ModelBinding.UnsupportedContentTypeFilter. 
2024-05-30 12:10:35.8527 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Action Filter: After executing OnActionExecuted on filter Microsoft.AspNetCore.Mvc.ModelBinding.UnsupportedContentTypeFilter. 
2024-05-30 12:10:35.9432 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN40EC3NJ8B9" sending HEADERS frame for stream ID 1 with length 68 and flags END_HEADERS. 
2024-05-30 12:10:35.9432 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN40EC3NJ8B9" sending DATA frame for stream ID 1 with length 3146 and flags NONE. 
2024-05-30 12:10:35.9432 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN40EC3NJ8B9" sending DATA frame for stream ID 1 with length 0 and flags END_STREAM. 
2024-05-30 12:10:35.9432 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN40EC3NJ8B9" received WINDOW_UPDATE frame for stream ID 0 with length 4 and flags 0x0. 
2024-05-30 12:10:47.9363 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN40EC3NJ8BA" sending SETTINGS frame for stream ID 0 with length 18 and flags NONE. 
2024-05-30 12:10:47.9363 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN40EC3NJ8BA" sending WINDOW_UPDATE frame for stream ID 0 with length 4 and flags 0x0. 
2024-05-30 12:10:47.9363 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN40EC3NJ8BA" received SETTINGS frame for stream ID 0 with length 24 and flags NONE. 
2024-05-30 12:10:47.9363 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN40EC3NJ8BA" sending SETTINGS frame for stream ID 0 with length 0 and flags ACK. 
2024-05-30 12:10:47.9363 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN40EC3NJ8BA" received WINDOW_UPDATE frame for stream ID 0 with length 4 and flags 0x0. 
2024-05-30 12:10:47.9363 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN40EC3NJ8BA" received HEADERS frame for stream ID 1 with length 425 and flags END_HEADERS, PRIORITY. 
2024-05-30 12:10:47.9363 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN40EC3NJ8BA" received DATA frame for stream ID 1 with length 115 and flags END_STREAM. 
2024-05-30 12:10:47.9363 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN40EC3NJ8BA" received SETTINGS frame for stream ID 0 with length 0 and flags ACK. 
2024-05-30 12:10:47.9363 | TRACE | Microsoft.AspNetCore.HostFiltering.HostFilteringMiddleware | All hosts are allowed. 
2024-05-30 12:10:47.9443 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Action Filter: Before executing OnActionExecuting on filter Microsoft.AspNetCore.Mvc.ModelBinding.UnsupportedContentTypeFilter. 
2024-05-30 12:10:47.9443 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Action Filter: After executing OnActionExecuting on filter Microsoft.AspNetCore.Mvc.ModelBinding.UnsupportedContentTypeFilter. 
2024-05-30 12:10:47.9443 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Action Filter: Before executing OnActionExecuting on filter Microsoft.AspNetCore.Mvc.Infrastructure.ModelStateInvalidFilter. 
2024-05-30 12:10:47.9443 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Action Filter: After executing OnActionExecuting on filter Microsoft.AspNetCore.Mvc.Infrastructure.ModelStateInvalidFilter. 
2024-05-30 12:10:47.9443 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Executing action method Job_Finder.Controllers.CLRegistrationController.Registration (Job_Finder) with arguments (Job_Finder.Model.DTO.DtoUSR01) 
2024-05-30 12:11:09.1382 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Action Filter: Before executing OnActionExecuted on filter Microsoft.AspNetCore.Mvc.Infrastructure.ModelStateInvalidFilter. 
2024-05-30 12:11:09.1382 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Action Filter: After executing OnActionExecuted on filter Microsoft.AspNetCore.Mvc.Infrastructure.ModelStateInvalidFilter. 
2024-05-30 12:11:09.1382 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Action Filter: Before executing OnActionExecuted on filter Microsoft.AspNetCore.Mvc.ModelBinding.UnsupportedContentTypeFilter. 
2024-05-30 12:11:09.1382 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Action Filter: After executing OnActionExecuted on filter Microsoft.AspNetCore.Mvc.ModelBinding.UnsupportedContentTypeFilter. 
2024-05-30 12:11:09.1382 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Result Filter: Before executing OnResultExecuting on filter Microsoft.AspNetCore.Mvc.Infrastructure.ClientErrorResultFilter. 
2024-05-30 12:11:09.1382 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Result Filter: After executing OnResultExecuting on filter Microsoft.AspNetCore.Mvc.Infrastructure.ClientErrorResultFilter. 
2024-05-30 12:11:09.1382 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Before executing action result Microsoft.AspNetCore.Mvc.OkObjectResult. 
2024-05-30 12:11:09.2240 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN40EC3NJ8BA" sending HEADERS frame for stream ID 1 with length 178 and flags END_HEADERS. 
2024-05-30 12:11:09.2240 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN40EC3NJ8BA" sending DATA frame for stream ID 1 with length 68 and flags NONE. 
2024-05-30 12:11:09.2250 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | After executing action result Microsoft.AspNetCore.Mvc.OkObjectResult. 
2024-05-30 12:11:09.2250 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Result Filter: Before executing OnResultExecuted on filter Microsoft.AspNetCore.Mvc.Infrastructure.ClientErrorResultFilter. 
2024-05-30 12:11:09.2250 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Result Filter: After executing OnResultExecuted on filter Microsoft.AspNetCore.Mvc.Infrastructure.ClientErrorResultFilter. 
2024-05-30 12:11:09.2250 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN40EC3NJ8BA" sending DATA frame for stream ID 1 with length 0 and flags END_STREAM. 
2024-05-30 12:11:09.2250 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN40EC3NJ8BA" received WINDOW_UPDATE frame for stream ID 0 with length 4 and flags 0x0. 
2024-05-30 12:22:12.2735 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN40EK463ER6" sending SETTINGS frame for stream ID 0 with length 18 and flags NONE. 
2024-05-30 12:22:12.2855 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN40EK463ER6" sending WINDOW_UPDATE frame for stream ID 0 with length 4 and flags 0x0. 
2024-05-30 12:22:12.2855 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN40EK463ER6" received SETTINGS frame for stream ID 0 with length 24 and flags NONE. 
2024-05-30 12:22:12.2855 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN40EK463ER6" sending SETTINGS frame for stream ID 0 with length 0 and flags ACK. 
2024-05-30 12:22:12.2855 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN40EK463ER6" received WINDOW_UPDATE frame for stream ID 0 with length 4 and flags 0x0. 
2024-05-30 12:22:12.2855 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN40EK463ER6" received HEADERS frame for stream ID 1 with length 469 and flags END_STREAM, END_HEADERS, PRIORITY. 
2024-05-30 12:22:12.3184 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN40EK463ER6" received SETTINGS frame for stream ID 0 with length 0 and flags ACK. 
2024-05-30 12:22:12.3372 | TRACE | Microsoft.AspNetCore.HostFiltering.HostFilteringMiddleware | All hosts are allowed. 
2024-05-30 12:22:12.8846 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN40EK463ER6" sending HEADERS frame for stream ID 1 with length 66 and flags END_HEADERS. 
2024-05-30 12:22:12.9985 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN40EK463ER6" sending DATA frame for stream ID 1 with length 1024 and flags NONE. 
2024-05-30 12:22:12.9985 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN40EK463ER6" sending DATA frame for stream ID 1 with length 1024 and flags NONE. 
2024-05-30 12:22:12.9985 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN40EK463ER6" sending DATA frame for stream ID 1 with length 1024 and flags NONE. 
2024-05-30 12:22:12.9985 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN40EK463ER6" sending DATA frame for stream ID 1 with length 1024 and flags NONE. 
2024-05-30 12:22:12.9985 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN40EK463ER6" sending DATA frame for stream ID 1 with length 992 and flags NONE. 
2024-05-30 12:22:12.9985 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN40EK463ER6" sending DATA frame for stream ID 1 with length 65 and flags NONE. 
2024-05-30 12:22:12.9985 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN40EK463ER6" sending DATA frame for stream ID 1 with length 16 and flags NONE. 
2024-05-30 12:22:13.0081 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN40EK463ER6" sending DATA frame for stream ID 1 with length 0 and flags END_STREAM. 
2024-05-30 12:22:13.0081 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN40EK463ER6" received HEADERS frame for stream ID 3 with length 115 and flags END_STREAM, END_HEADERS, PRIORITY. 
2024-05-30 12:22:13.0081 | TRACE | Microsoft.AspNetCore.HostFiltering.HostFilteringMiddleware | All hosts are allowed. 
2024-05-30 12:22:13.0081 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN40EK463ER6" sending HEADERS frame for stream ID 3 with length 90 and flags END_HEADERS. 
2024-05-30 12:22:13.0160 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN40EK463ER6" sending DATA frame for stream ID 3 with length 11990 and flags NONE. 
2024-05-30 12:22:13.0160 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN40EK463ER6" sending DATA frame for stream ID 3 with length 0 and flags END_STREAM. 
2024-05-30 12:22:13.0160 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN40EK463ER6" received HEADERS frame for stream ID 5 with length 58 and flags END_STREAM, END_HEADERS, PRIORITY. 
2024-05-30 12:22:13.0160 | TRACE | Microsoft.AspNetCore.HostFiltering.HostFilteringMiddleware | All hosts are allowed. 
2024-05-30 12:22:13.1335 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN40EK463ER6" sending HEADERS frame for stream ID 5 with length 119 and flags END_HEADERS. 
2024-05-30 12:22:13.1335 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN40EK463ER6" sending DATA frame for stream ID 5 with length 9986 and flags NONE. 
2024-05-30 12:22:13.1335 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN40EK463ER6" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-30 12:22:13.1335 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN40EK463ER6" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-30 12:22:13.1335 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN40EK463ER6" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-30 12:22:13.1335 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN40EK463ER6" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-30 12:22:13.1335 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN40EK463ER6" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-30 12:22:13.1335 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN40EK463ER6" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-30 12:22:13.1467 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN40EK463ER6" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-30 12:22:13.1467 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN40EK463ER6" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-30 12:22:13.1467 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN40EK463ER6" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-30 12:22:13.1467 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN40EK463ER6" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-30 12:22:13.1467 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN40EK463ER6" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-30 12:22:13.1467 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN40EK463ER6" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-30 12:22:13.1467 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN40EK463ER6" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-30 12:22:13.1467 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN40EK463ER6" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-30 12:22:13.1467 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN40EK463ER6" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-30 12:22:13.1467 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN40EK463ER6" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-30 12:22:13.1467 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN40EK463ER6" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-30 12:22:13.1467 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN40EK463ER6" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-30 12:22:13.1467 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN40EK463ER6" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-30 12:22:13.1467 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN40EK463ER6" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-30 12:22:13.1467 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN40EK463ER6" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-30 12:22:13.1467 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN40EK463ER6" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-30 12:22:13.1467 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN40EK463ER6" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-30 12:22:13.1467 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN40EK463ER6" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-30 12:22:13.1467 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN40EK463ER6" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-30 12:22:13.1467 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN40EK463ER6" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-30 12:22:13.1467 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN40EK463ER6" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-30 12:22:13.1467 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN40EK463ER6" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-30 12:22:13.1467 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN40EK463ER6" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-30 12:22:13.1467 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN40EK463ER6" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-30 12:22:13.1467 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN40EK463ER6" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-30 12:22:13.1467 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN40EK463ER6" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-30 12:22:13.1467 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN40EK463ER6" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-30 12:22:13.1467 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN40EK463ER6" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-30 12:22:13.1467 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN40EK463ER6" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-30 12:22:13.1467 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN40EK463ER6" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-30 12:22:13.1467 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN40EK463ER6" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-30 12:22:13.1467 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN40EK463ER6" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-30 12:22:13.1467 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN40EK463ER6" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-30 12:22:13.1467 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN40EK463ER6" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-30 12:22:13.1467 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN40EK463ER6" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-30 12:22:13.1467 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN40EK463ER6" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-30 12:22:13.1467 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN40EK463ER6" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-30 12:22:13.1467 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN40EK463ER6" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-30 12:22:13.1467 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN40EK463ER6" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-30 12:22:13.1467 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN40EK463ER6" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-30 12:22:13.1467 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN40EK463ER6" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-30 12:22:13.1467 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN40EK463ER6" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-30 12:22:13.1467 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN40EK463ER6" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-30 12:22:13.1467 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN40EK463ER6" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-30 12:22:13.1467 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN40EK463ER6" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-30 12:22:13.1467 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN40EK463ER6" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-30 12:22:13.1467 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN40EK463ER6" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-30 12:22:13.1467 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN40EK463ER6" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-30 12:22:13.1467 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN40EK463ER6" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-30 12:22:13.1467 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN40EK463ER6" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-30 12:22:13.1467 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN40EK463ER6" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-30 12:22:13.1467 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN40EK463ER6" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-30 12:22:13.1467 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN40EK463ER6" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
