2024-05-02 13:26:21.8283 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3AFLDK3UQI" sending SETTINGS frame for stream ID 0 with length 18 and flags NONE. 
2024-05-02 15:58:43.1925 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Result Filter: After executing OnResultExecuted on filter Microsoft.AspNetCore.Mvc.Infrastructure.ClientErrorResultFilter. 
2024-05-02 15:59:39.6727 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3AIB2MTVM2" sending SETTINGS frame for stream ID 0 with length 18 and flags NONE. 
2024-05-02 15:59:39.7149 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3AIB2MTVM2" sending WINDOW_UPDATE frame for stream ID 0 with length 4 and flags 0x0. 
2024-05-02 15:59:39.7947 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3AIB2MTVM2" received SETTINGS frame for stream ID 0 with length 24 and flags NONE. 
2024-05-02 15:59:39.8039 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3AIB2MTVM2" sending SETTINGS frame for stream ID 0 with length 0 and flags ACK. 
2024-05-02 15:59:39.8165 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3AIB2MTVM2" received WINDOW_UPDATE frame for stream ID 0 with length 4 and flags 0x0. 
2024-05-02 15:59:39.8313 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3AIB2MTVM2" received HEADERS frame for stream ID 1 with length 454 and flags END_STREAM, END_HEADERS, PRIORITY. 
2024-05-02 15:59:39.8962 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3AIB2MTVM2" received HEADERS frame for stream ID 3 with length 109 and flags END_STREAM, END_HEADERS, PRIORITY. 
2024-05-02 15:59:39.9109 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3AIB2MTVM2" received SETTINGS frame for stream ID 0 with length 0 and flags ACK. 
2024-05-02 15:59:39.9260 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3AIB2MTVM2" received HEADERS frame for stream ID 5 with length 57 and flags END_STREAM, END_HEADERS, PRIORITY. 
2024-05-02 15:59:39.9876 | TRACE | Microsoft.AspNetCore.HostFiltering.HostFilteringMiddleware | All hosts are allowed. 
2024-05-02 15:59:40.0034 | TRACE | Microsoft.AspNetCore.HostFiltering.HostFilteringMiddleware | All hosts are allowed. 
2024-05-02 15:59:40.0370 | TRACE | Microsoft.AspNetCore.HostFiltering.HostFilteringMiddleware | All hosts are allowed. 
2024-05-02 15:59:40.0673 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3AIB2MTVM2" sending HEADERS frame for stream ID 3 with length 98 and flags END_HEADERS. 
2024-05-02 15:59:40.0853 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3AIB2MTVM2" sending DATA frame for stream ID 3 with length 11990 and flags NONE. 
2024-05-02 15:59:40.0989 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3AIB2MTVM2" sending DATA frame for stream ID 3 with length 0 and flags END_STREAM. 
2024-05-02 15:59:40.2577 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3AIB2MTVM2" sending HEADERS frame for stream ID 5 with length 149 and flags END_HEADERS. 
2024-05-02 15:59:40.2577 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3AIB2MTVM2" sending DATA frame for stream ID 5 with length 9986 and flags NONE. 
2024-05-02 15:59:40.2697 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3AIB2MTVM2" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-02 15:59:40.2842 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3AIB2MTVM2" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-02 15:59:40.2842 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3AIB2MTVM2" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-02 15:59:40.2842 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3AIB2MTVM2" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-02 15:59:40.3052 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3AIB2MTVM2" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-02 15:59:40.3052 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3AIB2MTVM2" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-02 15:59:40.3192 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3AIB2MTVM2" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-02 15:59:40.3331 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3AIB2MTVM2" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-02 15:59:40.3490 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3AIB2MTVM2" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-02 15:59:40.3638 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3AIB2MTVM2" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-02 15:59:40.3638 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3AIB2MTVM2" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-02 15:59:40.3783 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3AIB2MTVM2" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-02 15:59:40.3783 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3AIB2MTVM2" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-02 15:59:40.3978 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3AIB2MTVM2" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-02 15:59:40.3978 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3AIB2MTVM2" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-02 15:59:40.4102 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3AIB2MTVM2" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-02 15:59:40.4102 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3AIB2MTVM2" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-02 15:59:40.4252 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3AIB2MTVM2" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-02 15:59:40.4252 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3AIB2MTVM2" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-02 15:59:40.4417 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3AIB2MTVM2" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-02 15:59:40.4417 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3AIB2MTVM2" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-02 15:59:40.4567 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3AIB2MTVM2" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-02 15:59:40.4567 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3AIB2MTVM2" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-02 15:59:40.4726 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3AIB2MTVM2" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-02 15:59:40.4726 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3AIB2MTVM2" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-02 15:59:40.4926 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3AIB2MTVM2" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-02 15:59:40.5045 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3AIB2MTVM2" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-02 15:59:40.5198 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3AIB2MTVM2" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-02 15:59:40.5364 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3AIB2MTVM2" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-02 15:59:40.5554 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3AIB2MTVM2" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-02 15:59:40.5687 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3AIB2MTVM2" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-02 15:59:40.5687 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3AIB2MTVM2" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-02 15:59:40.5818 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3AIB2MTVM2" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-02 15:59:40.5995 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3AIB2MTVM2" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-02 15:59:40.6128 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3AIB2MTVM2" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-02 15:59:40.6128 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3AIB2MTVM2" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-02 15:59:40.6304 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3AIB2MTVM2" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-02 15:59:40.6304 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3AIB2MTVM2" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-02 15:59:40.6492 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3AIB2MTVM2" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-02 15:59:40.6492 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3AIB2MTVM2" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-02 15:59:40.6595 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3AIB2MTVM2" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-02 15:59:40.6595 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3AIB2MTVM2" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-02 15:59:40.6763 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3AIB2MTVM2" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-02 15:59:40.6946 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3AIB2MTVM2" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-02 15:59:40.6946 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3AIB2MTVM2" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-02 15:59:40.7078 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3AIB2MTVM2" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-02 15:59:40.7078 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3AIB2MTVM2" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-02 15:59:40.7228 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3AIB2MTVM2" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-02 15:59:40.7228 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3AIB2MTVM2" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-02 15:59:40.7372 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3AIB2MTVM2" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-02 15:59:40.7553 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3AIB2MTVM2" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-02 15:59:40.7553 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3AIB2MTVM2" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-02 15:59:40.7726 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3AIB2MTVM2" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-02 15:59:40.7844 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3AIB2MTVM2" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-02 15:59:40.7844 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3AIB2MTVM2" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-02 15:59:40.7844 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3AIB2MTVM2" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-02 15:59:40.8003 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3AIB2MTVM2" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-02 15:59:40.8003 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3AIB2MTVM2" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-02 15:59:40.8177 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3AIB2MTVM2" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-02 15:59:40.8314 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3AIB2MTVM2" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-02 15:59:40.8472 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3AIB2MTVM2" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-02 15:59:40.8472 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3AIB2MTVM2" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-02 15:59:40.8633 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3AIB2MTVM2" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-02 15:59:40.8633 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3AIB2MTVM2" sending HEADERS frame for stream ID 1 with length 28 and flags END_HEADERS. 
2024-05-02 15:59:40.8782 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3AIB2MTVM2" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-02 15:59:40.8782 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3AIB2MTVM2" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-02 15:59:40.8942 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3AIB2MTVM2" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-02 15:59:40.9110 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3AIB2MTVM2" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-02 15:59:40.9263 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3AIB2MTVM2" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-02 15:59:40.9263 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3AIB2MTVM2" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-02 15:59:40.9413 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3AIB2MTVM2" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-02 15:59:40.9413 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3AIB2MTVM2" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-02 15:59:40.9584 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3AIB2MTVM2" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-02 15:59:40.9584 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3AIB2MTVM2" sending DATA frame for stream ID 5 with length 9517 and flags NONE. 
2024-05-02 15:59:41.0029 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3AIB2MTVM2" sending DATA frame for stream ID 5 with length 0 and flags END_STREAM. 
2024-05-02 15:59:41.0478 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3AIB2MTVM2" sending DATA frame for stream ID 1 with length 1024 and flags NONE. 
2024-05-02 15:59:41.0505 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3AIB2MTVM2" sending DATA frame for stream ID 1 with length 1024 and flags NONE. 
2024-05-02 15:59:41.0505 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3AIB2MTVM2" sending DATA frame for stream ID 1 with length 1024 and flags NONE. 
2024-05-02 15:59:41.0707 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3AIB2MTVM2" sending DATA frame for stream ID 1 with length 1024 and flags NONE. 
2024-05-02 15:59:41.0834 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3AIB2MTVM2" sending DATA frame for stream ID 1 with length 992 and flags NONE. 
2024-05-02 15:59:41.0834 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3AIB2MTVM2" received HEADERS frame for stream ID 7 with length 66 and flags END_STREAM, END_HEADERS, PRIORITY. 
2024-05-02 15:59:41.0834 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3AIB2MTVM2" sending DATA frame for stream ID 1 with length 65 and flags NONE. 
2024-05-02 15:59:41.0975 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3AIB2MTVM2" sending DATA frame for stream ID 1 with length 16 and flags NONE. 
2024-05-02 15:59:41.1123 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3AIB2MTVM2" received HEADERS frame for stream ID 9 with length 51 and flags END_STREAM, END_HEADERS, PRIORITY. 
2024-05-02 15:59:41.1282 | TRACE | Microsoft.AspNetCore.HostFiltering.HostFilteringMiddleware | All hosts are allowed. 
2024-05-02 15:59:41.1282 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3AIB2MTVM2" received HEADERS frame for stream ID 11 with length 57 and flags END_STREAM, END_HEADERS, PRIORITY. 
2024-05-02 15:59:41.1282 | TRACE | Microsoft.AspNetCore.HostFiltering.HostFilteringMiddleware | All hosts are allowed. 
2024-05-02 15:59:41.1444 | TRACE | Microsoft.AspNetCore.HostFiltering.HostFilteringMiddleware | All hosts are allowed. 
2024-05-02 15:59:41.1444 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3AIB2MTVM2" sending DATA frame for stream ID 1 with length 0 and flags END_STREAM. 
2024-05-02 15:59:41.2085 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3AIB2MTVM2" sending HEADERS frame for stream ID 11 with length 96 and flags END_HEADERS. 
2024-05-02 15:59:41.2085 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3AIB2MTVM2" sending DATA frame for stream ID 11 with length 9986 and flags NONE. 
2024-05-02 15:59:41.2228 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3AIB2MTVM2" sending DATA frame for stream ID 11 with length 10240 and flags NONE. 
2024-05-02 15:59:41.2394 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3AIB2MTVM2" sending DATA frame for stream ID 11 with length 10240 and flags NONE. 
2024-05-02 15:59:41.2394 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3AIB2MTVM2" sending DATA frame for stream ID 11 with length 10240 and flags NONE. 
2024-05-02 15:59:41.2543 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3AIB2MTVM2" sending HEADERS frame for stream ID 9 with length 13 and flags END_HEADERS. 
2024-05-02 15:59:41.2543 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3AIB2MTVM2" sending DATA frame for stream ID 9 with length 11990 and flags NONE. 
2024-05-02 15:59:41.2725 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3AIB2MTVM2" sending DATA frame for stream ID 11 with length 10240 and flags NONE. 
2024-05-02 15:59:41.2725 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3AIB2MTVM2" sending DATA frame for stream ID 9 with length 0 and flags END_STREAM. 
2024-05-02 15:59:41.2843 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3AIB2MTVM2" sending DATA frame for stream ID 11 with length 10240 and flags NONE. 
2024-05-02 15:59:41.2843 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3AIB2MTVM2" sending DATA frame for stream ID 11 with length 10240 and flags NONE. 
2024-05-02 15:59:41.3015 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3AIB2MTVM2" sending DATA frame for stream ID 11 with length 10240 and flags NONE. 
2024-05-02 15:59:41.3165 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3AIB2MTVM2" sending DATA frame for stream ID 11 with length 10240 and flags NONE. 
2024-05-02 15:59:41.3165 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3AIB2MTVM2" sending DATA frame for stream ID 11 with length 10240 and flags NONE. 
2024-05-02 15:59:41.3353 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3AIB2MTVM2" sending DATA frame for stream ID 11 with length 10240 and flags NONE. 
2024-05-02 15:59:41.3472 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3AIB2MTVM2" sending DATA frame for stream ID 11 with length 10240 and flags NONE. 
2024-05-02 15:59:41.3736 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3AIB2MTVM2" sending DATA frame for stream ID 11 with length 10240 and flags NONE. 
2024-05-02 15:59:41.3824 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3AIB2MTVM2" sending DATA frame for stream ID 11 with length 10240 and flags NONE. 
2024-05-02 15:59:41.3988 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3AIB2MTVM2" sending DATA frame for stream ID 11 with length 10240 and flags NONE. 
2024-05-02 15:59:41.4098 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3AIB2MTVM2" sending DATA frame for stream ID 11 with length 10240 and flags NONE. 
2024-05-02 15:59:41.4098 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3AIB2MTVM2" sending DATA frame for stream ID 11 with length 10240 and flags NONE. 
2024-05-02 15:59:41.4287 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3AIB2MTVM2" sending DATA frame for stream ID 11 with length 10240 and flags NONE. 
2024-05-02 15:59:41.4287 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3AIB2MTVM2" sending DATA frame for stream ID 11 with length 10240 and flags NONE. 
2024-05-02 15:59:41.4433 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3AIB2MTVM2" sending DATA frame for stream ID 11 with length 10240 and flags NONE. 
2024-05-02 15:59:41.4606 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3AIB2MTVM2" sending DATA frame for stream ID 11 with length 10240 and flags NONE. 
2024-05-02 15:59:41.4606 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3AIB2MTVM2" sending DATA frame for stream ID 11 with length 10240 and flags NONE. 
2024-05-02 15:59:41.4728 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3AIB2MTVM2" sending DATA frame for stream ID 11 with length 10240 and flags NONE. 
2024-05-02 15:59:41.4876 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3AIB2MTVM2" sending DATA frame for stream ID 11 with length 10240 and flags NONE. 
2024-05-02 15:59:41.4876 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3AIB2MTVM2" sending DATA frame for stream ID 11 with length 10240 and flags NONE. 
2024-05-02 15:59:41.5040 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3AIB2MTVM2" sending DATA frame for stream ID 11 with length 10240 and flags NONE. 
2024-05-02 15:59:41.5221 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3AIB2MTVM2" sending DATA frame for stream ID 11 with length 10240 and flags NONE. 
2024-05-02 15:59:41.5221 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3AIB2MTVM2" sending DATA frame for stream ID 11 with length 10240 and flags NONE. 
2024-05-02 15:59:41.5342 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3AIB2MTVM2" sending DATA frame for stream ID 11 with length 10240 and flags NONE. 
2024-05-02 15:59:41.5342 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3AIB2MTVM2" sending DATA frame for stream ID 11 with length 10240 and flags NONE. 
2024-05-02 15:59:41.5523 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3AIB2MTVM2" sending DATA frame for stream ID 11 with length 10240 and flags NONE. 
